hash_id,titre,entreprise,lieu,region,salaire_min,salaire_max,salaire_brut,remote,contrat,contrat_type,categorie,secteur,description,lien,tags,rome_code,niveau,date_creation,date_scraping,source,poste_recherche
f851a59ae9cd9108,Développeur Big Data (H/F),N/A,92 - Hauts-de-Seine,Hauts-de-Seine,,,,False,CDI,CDI,data engineer,Informatique / Tech,"Description du poste :
En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums.
L'entreprise Wavestone recherche actuellement des profils :
Description de l'entreprise
Rejoignez un cabinet de conseil international qui accompagne les grandes transformations stratégiques.
Nous sommes Wavestone : des expert·e",https://candidat.francetravail.fr/offres/recherche/detail/1836462,,M1811,Débutant accepté,2026-04-23,2026-04-26,france_travail,data engineer
0f96f34f6156a0f2,Concepteur développeur Big Data (H/F),N/A,67 - Bas-Rhin,Bas-Rhin,,,,False,CDI,CDI,data engineer,Informatique / Tech,"Description du poste :
En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums.
L'entreprise Atos recherche actuellement des profils Intégrez l'équipe Atos Strasbourg en tant que Consultant BI / Concepteur-Développeur Data H/F , axée sur l'analyse, le développement et la maintenance de flux décisionnels. V",https://candidat.francetravail.fr/offres/recherche/detail/1834823,,M1811,Débutant accepté,2026-04-23,2026-04-26,france_travail,data engineer
e64e0e2506d415e7,Data manager (H/F),N/A,69 - Rhône,Rhône,,,,False,CDI,CDI,data engineer,Informatique / Tech,"Description du poste :
En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums.
L'entreprise EDF recherche actuellement des profils Vous souhaitez contribuer à un avenir énergétique responsable et bas carbone ? Vous recherchez des missions challengeantes dans une ambiance de travail agréable ? Rejoignez pl",https://candidat.francetravail.fr/offres/recherche/detail/1831427,,M1811,1 An(s),2026-04-23,2026-04-26,france_travail,data engineer
24cc9559f3b94dfe,Chef de projet data (H/F),N/A,75 - Paris 9e Arrondissement,Paris 9e Arrondissement,,,,False,CDI,CDI,data engineer,Informatique / Tech,"Description du poste :
Pourquoi rejoindre LTD Recrutement Une entreprise forte de plus de 30 ans d'expérience dans le recrutement et l'intérim spécialisés
- Une expertise reconnue dans les métiers du BTP, de l'ingénierie et de l'industrie
- Un accompagnement sur mesure et une réactivité éprouvée
- Des opportunités d'évolution réelles et des projets ambitieux
Nous recherchons pour l'un de nos clients spécialisé en grands projets Dat Center, un profil Chef de Projet construction en Data Center, le",https://candidat.francetravail.fr/offres/recherche/detail/1829672,,M1811,3 An(s),2026-04-23,2026-04-26,france_travail,data engineer
54642c4ff563f6be,Data manager (H/F),N/A,33 - Gironde,Gironde,,,,False,CDI,CDI,data engineer,Informatique / Tech,"Description du poste :
En tant qu'organisateur de forums de recrutement, Talents Handicap accompagne de très nombreuses entreprises & organisations en France dans leurs recrutements de collaborateurs en situation de handicap. Participant actuellement à l'un de nos forums.
L'entreprise Capgemini recherche actuellement des profils :
VOS MISSIONS
* Concevoir, développer et maintenir des pipelines de données robustes et évolutifs sur des technologies Big Data principalement dans le Cloud (AWS, Googl",https://candidat.francetravail.fr/offres/recherche/detail/1829324,,M1811,Débutant accepté,2026-04-23,2026-04-26,france_travail,data engineer
431c8d549015cb96,"DATA MANAGER -RESPONSABLE QUALITE DES DONNEES COMPTABLES F/H - Système, réseaux, données (H/F)",MATMUT,76 - Rouen,Rouen,,,,True,CDI,CDI,data engineer,Informatique / Tech,"Descriptif du poste:

 

Notre direction Comptable a besoin de renforcer ses effectifs en qualité des données ! Et particulièrement au sein du pôle Normes, Procédures, Risques :




Les missions au sein du pôle Normes, Procédures, Risques de la DCG sont les suivantes :
- Etre intégré à tous les projets de sa direction afin d'en apprécier l'impact qualité des données,
- Etre l'interlocuteur privilégié de sa direction vis-à-vis du Data Office pour tout sujet qualité des données,
- Participer à la ",https://candidat.francetravail.fr/offres/recherche/detail/1820106,,M1811,5 An(s),2026-04-23,2026-04-26,france_travail,data engineer
ce6e79c4efc697b0,Alternance -Assistante/Assistant développement et Data-Informatique-Nucléaire(SSI) F/H,N/A,45 - Orléans,Orléans,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
             Au sein du Service Systèmes d'Informations (SSI) du CNPE de Dampierre-en-Burly, vous participerez tout au long de votre contrat à garantir l'opérabilité des Matériels informatiques & Telecom avec des applications adaptées aux bases de données fiables tout en garantissant la protection de celles-ci.Dans ce cadre, vos principales missions seront : 👉 Réaliser la création et mise à jour de tableaux de bord Power BI.👉 Analyser et exploiter des données via Excel avancé (formules, Power Q",https://candidat.francetravail.fr/offres/recherche/detail/1813708,,M1811,0 An(s),2026-04-23,2026-04-26,france_travail,data engineer
2a2631bfd1be630b,Data QA / Data Tester / Ingénieur Qualité Data H/F,N/A,44 - Nantes,Nantes,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
            Sous la responsabilité du Responsable Data / QA, vous interviendrez sur les missions suivantes :  Concevoir et exécuter des plans de tests sur les flux et jeux de données (complétude, cohérence, duplication, intégrité)   Mettre en place des scénarios de tests automatisés sur pipelines ETL/ELT, API, jobs batch   Définir et suivre des indicateurs de qualité des données (Data Quality KPI)   Documenter les anomalies et piloter leur correction avec les équipes de développement et de data",https://candidat.francetravail.fr/offres/recherche/detail/1813583,,M1811,2 An(s),2026-04-23,2026-04-26,france_travail,data engineer
f43373fcaf07da29,Développeur BI / Data Viz Developer H/F,N/A,14 - Caen,Caen,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
             Ce que vous allez faire si vous nous rejoignez :Sous la responsabilité du Responsable BI / Data, vous interviendrez sur les missions suivantes :  Comprendre les besoins de pilotage métier et transformer les exigences en solutions BI   Construire des couches de données adaptées à la BI (modèles en étoile, vues agrégées…)   Concevoir et développer des dashboards ergonomiques, fiables et performants   Assurer la maintenance et les évolutions des rapports et applications BI   Accompagn",https://candidat.francetravail.fr/offres/recherche/detail/1813579,,M1811,2 An(s),2026-04-23,2026-04-26,france_travail,data engineer
5bc613d2f7a335b8,Consultant BI / Concepteur-Développeur Data H/F,N/A,67 - Strasbourg,Strasbourg,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
             Intégrez l’équipe Atos Strasbourg en tant que Consultant BI / Concepteur-Développeur Data H/F , axée sur l’analyse, le développement et la maintenance de flux décisionnels. Vous évoluerez dans un environnement agile, technique et stimulant.Vos missions: Participer à l’analyse des besoins et à la rédaction des spécifications techniques pour les flux ETL et les modèles décisionnels. Développer et maintenir les alimentations ETL, transformations, orchestrations et rapports BI en garan",https://candidat.francetravail.fr/offres/recherche/detail/1813412,,M1811,2 An(s),2026-04-23,2026-04-26,france_travail,data engineer
b2abcc356a617de0,Ingénieur Data Confirmé - Services Financiers - Bordeaux (H/F),N/A,33 - Bordeaux,Bordeaux,,,,True,CDI,CDI,data engineer,Informatique / Tech,"
            Description de l'entrepriseDescription de l'entrepriseSopra Steria, acteur majeur de la Tech en Europe, avec 51000 collaborateurs dans près de 30 pays, est reconnu pour ses activités de conseil, de services et solutions numériques. Il aide ses clients à mener leur transformation digitale et à obtenir des bénéfices concrets et durables. Le Groupe apporte une réponse globale aux enjeux de compétitivité des grandes entreprises et organisations, en combinant une connaissance approfondie",https://candidat.francetravail.fr/offres/recherche/detail/1813229,,M1811,0 An(s),2026-04-23,2026-04-26,france_travail,data engineer
2ed6c01bf63d5f09,Sales Specialist Data & IA - F/H,N/A,95 - Bezons,Bezons,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
               Missions et responsabilités :   Rattaché(e) au Head of Sales Cloud, Data & IA, vous contribuez activement au développement commercial des offres Data & Intelligence Artificielle. Votre rôle consiste à accélérer l’adoption des solutions Data, IA Générative et plateformes analytiques auprès de nos clients, en les accompagnant dans la transformation de leurs usages et de leurs modèles opérationnels.      Déployer la stratégie commerciale Data & IA sur les segments clés : Cloud, anal",https://candidat.francetravail.fr/offres/recherche/detail/1813160,,M1811,5 An(s),2026-04-23,2026-04-26,france_travail,data engineer
cc705b708ede98e6,Ingénieur Data & IA F/H,N/A,75 - Paris 1er Arrondissement,Paris 1er Arrondissement,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
            Dans un contexte de croissance des projets data-driven et d’intégration de l’intelligence artificielle dans les processus métiers, nous recherchons un(e) Ingénieur(e) Data & IA pour renforcer nos équipes. Vous interviendrez sur des projets stratégiques allant de la gestion des données à la mise en œuvre de modèles d’IA.Vous rejoindrez une équipe pluridisciplinaire composée de Data Engineers, Data Scientists et experts IT, dans un environnement stimulant, orienté innovation et valori",https://candidat.francetravail.fr/offres/recherche/detail/1813068,,M1811,5 An(s),2026-04-23,2026-04-26,france_travail,data engineer
1f92e84ee3c91e63,Architecte Solution Databricks (F/H),N/A,95 - Bezons,Bezons,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
             Rejoignez la communauté Data d’Atos ! La raison d’être d’Atos est de contribuer à façonner l’espace informationnel. Avec ses compétences et ses services, le Groupe supporte le développement de la connaissance, de l’éducation et de la recherche dans une approche pluriculturelle et contribue au développement de l’excellence scientifique et technologique. Partout dans le monde, Atos permet à ses clients et à ses collaborateurs, et plus généralement au plus grand nombre, de vivre, trav",https://candidat.francetravail.fr/offres/recherche/detail/1813209,,M1811,10 An(s),2026-04-23,2026-04-26,france_travail,data engineer
2b57329f3951b7f9,Senior Databricks Consultant - F/H,N/A,78 - Clayes-sous-Bois,Clayes-sous-Bois,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
              Missions principales  Être le premier consultant Databricks de l’entreprise en France et contribuer à la création et au développement de l’équipe Databricks française.   Déployer des solutions Databricks de qualité sur des projets clients, couvrant data engineering, architecture, analytics et Lakehouse.   Concevoir et mettre en œuvre des architectures de données modernes (Lakehouse, pipelines ELT, analytics).   Interagir directement avec les clients et interlocuteurs seniors pour ",https://candidat.francetravail.fr/offres/recherche/detail/1813198,,M1811,2 An(s),2026-04-23,2026-04-26,france_travail,data engineer
290dbd15b9d70146,Architecte intégration F/H - Groupe CCPA,Groupe CCPA,35 - Janzé,Janzé,,,,True,CDI,CDI,data engineer,Informatique / Tech,"Vos missions : 
 
En tant qu’Architecte Intégration, vous serez responsable de la conception et la mise en œuvre de solutions technologiques complexes. Vous veillerez à ce que les différents systèmes informatiques fonctionnent ensemble de manière harmonieuse. Vous interviendrez tout au long du cycle de vie des projets IT pour garantir une intégration efficace et cohérente des diverses applications et technologies.
 
 
 
Vos principales missions seront :
 
 
 
Pilotage technique :
 
- Définir les",https://candidat.francetravail.fr/offres/recherche/detail/1858922,,M1811,8 An(s),2026-04-23,2026-04-26,france_travail,data engineer
3aa38b9961adaebe,Coordinateur publications scientifiques et médicales (H/F),Gi Group France,69 - Lyon 7e Arrondissement,Lyon 7e Arrondissement,40000.0,42000.0,Annuel de 40000.0 Euros à 42000.0 Euros,False,Intérim - 9 Mois,MIS,data engineer,Informatique / Tech,"Lieu : Lyon

Type de contrat : Intérim

Durée : 9 mois

Début : Dès que possible

Salaire : 41930€ brut annuel.

Profil : Bac + 5 scientifique avec une double compétence en publications scientifiques

 

A la recherche d'une expérience tremplin dans un grand groupe pharmaceutique ?! Ne cherchez pas plus loin !

SANOFI, industrie pharmaceutique incontournable de Lyon, fait appel à GI LIFE SCIENCES pour recruter un Coordinateur publications scientifiques et médicales (H/F) pour son site de Lyon. 
",https://candidat.francetravail.fr/offres/recherche/detail/1812293,,M1811,Débutant accepté,2026-04-23,2026-04-26,france_travail,data engineer
b02948f5b7ae6a4e,Data Engineer – Spark / Data Platform / Flux - (H/F),Externatic,92 - Puteaux,Puteaux,50000.0,59000.0,Annuel de 50000.0 Euros à 59000.0 Euros,True,CDI,CDI,data engineer,Informatique / Tech,"L'entreprise accompagnée et les missions:
L'entreprise accompagnée dans son recrutement CDI 

Vous intégrez un acteur majeur du secteur de l’assurance, pour qui la donnée est un levier stratégique dans l’optimisation de ses activités, notamment sur des sujets à fort enjeu comme la détection de fraude et l’analyse de flux en temps réel.

Dans un contexte de forte structuration, les équipes data s’appuient sur une plateforme robuste et industrialisée (data lake & data warehouse) permettant de coll",https://candidat.francetravail.fr/offres/recherche/detail/1805533,,M1811,3 An(s),2026-04-22,2026-04-26,france_travail,data engineer
c94def6172fd8610,"Data Engineer F/H - Système, réseaux, données (H/F)",MICHAEL PAGE INTERNATIONAL FRANCE,92 - Nanterre,Nanterre,,,,True,CDI,CDI,data engineer,Informatique / Tech,"Descriptif du poste:


Rattaché(e) à la Direction des Systèmes d'Information, vous participez à la mise en oeuvre et à l'amélioration continue de l'entrepôt de données de santé. Vous intervenez sur la collecte, l'intégration, la transformation et la sécurisation des données issues de différents outils du SI (DPI, RH, Finance, PUI.). En lien avec l'éditeur de la solution, vous montez en compétences sur l'outil et collaborez avec une équipe projet interne (scrum master, product owner, chef de proj",https://candidat.francetravail.fr/offres/recherche/detail/1774259,,M1801,Débutant accepté,2026-04-22,2026-04-26,france_travail,data engineer
3a271008a1aaccaf,Data Engineer Senior (H/F) CDI,N/A,75 - Paris,Paris,,,,False,CDI,CDI,data engineer,Informatique / Tech,"Histoire d'Or est le leader sur le marché de la bijouterie horlogerie en France. Notre succès réside dans la promesse de rendre le bijou accessible au plus grand nombre.Enseigne du groupe THOM, leader européen de la bijouterie, nous faisons partie d'une aventure collective qui rassemble plus de  collaborateurs, génère plus de 1 milliard d'euros de chiffre d'affaires et s'appuie sur un réseau de  magasins à travers l'Europe.Nous nous exprimons à travers nos sept marques à forte notoriété national",https://candidat.francetravail.fr/offres/recherche/detail/1758996,,M1811,Débutant accepté,2026-04-22,2026-04-26,france_travail,data engineer
29abcdd68c7efad8,Data Engineer Junior (H/F) CDI,N/A,75 - Paris,Paris,,,,False,CDI,CDI,data engineer,Informatique / Tech,"Histoire d'Or est le leader sur le marché de la bijouterie horlogerie en France. Notre succès réside dans la promesse de rendre le bijou accessible au plus grand nombre.Enseigne du groupe THOM, leader européen de la bijouterie, nous faisons partie d'une aventure collective qui rassemble plus de  collaborateurs, génère plus de 1 milliard d'euros de chiffre d'affaires et s'appuie sur un réseau de  magasins à travers l'Europe.Nous nous exprimons à travers nos sept marques à forte notoriété national",https://candidat.francetravail.fr/offres/recherche/detail/1758108,,M1811,Débutant accepté,2026-04-22,2026-04-26,france_travail,data engineer
4e093e40c6c0bff2,Alternance - Data Engineer - Services Publics - Nantes (H/F),N/A,44 - Nantes,Nantes,,,,True,CDD - 12 Mois,CDD,data engineer,Informatique / Tech,"
            Description de l'entrepriseSopra Steria, acteur majeur de la Tech en Europe, avec 51000 collaborateurs dans près de 30 pays, est reconnu pour ses activités de conseil, de services et solutions numériques. Il aide ses clients à mener leur transformation digitale et à obtenir des bénéfices concrets et durables. Le Groupe apporte une réponse globale aux enjeux de compétitivité des grandes entreprises et organisations, en combinant une connaissance approfondie des secteurs d’activité et",https://candidat.francetravail.fr/offres/recherche/detail/1749697,,M1811,0 An(s),2026-04-22,2026-04-26,france_travail,data engineer
aed8052c95256e53,Data Engineer / Expert(e) IA (H/F),N/A,95 - Bezons,Bezons,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
            Rejoignez Atos et sa practice RailWays, au cœur des programmes ferroviaires critiques, pour concevoir et déployer des solutions d’intelligence artificielle sûres et innovantes dans les logiciels de contrôle-commande et de signalisation, au sein d’environnements fortement normés et industriels. Votre rôleAu sein des programmes ferroviaires de Atos, vous intervenez en tant qu’Expert(e) IA pour concevoir, intégrer et déployer une IA maîtrisée au cœur des logiciels de contrôle-commande ",https://candidat.francetravail.fr/offres/recherche/detail/1749696,,M1889,5 An(s),2026-04-22,2026-04-26,france_travail,data engineer
c349bce065ecb622,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),N/A,44 - Nantes,Nantes,,,,True,CDD - 12 Mois,CDD,data engineer,Informatique / Tech,"
            Description de l'entrepriseSopra Steria, acteur majeur de la Tech en Europe, avec 50000 collaborateurs dans près de 30 pays, est reconnu pour ses activités de conseil, de services et solutions numériques. Il aide ses clients à mener leur transformation digitale et à obtenir des bénéfices concrets et durables. Le Groupe apporte une réponse globale aux enjeux de compétitivité des grandes entreprises et organisations, en combinant une connaissance approfondie des secteurs d’activité et",https://candidat.francetravail.fr/offres/recherche/detail/1749607,,M1811,0 An(s),2026-04-22,2026-04-26,france_travail,data engineer
44598f722f893961,Big Data Engineer / Développeur Big Data H/F,N/A,14 - Caen,Caen,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
             Ce que vous allez faire si vous nous rejoignez :Sous la responsabilité du Responsable Data / Engineering, vos missions incluront :  Concevoir des architectures de traitement batch et streaming adaptées aux besoins métiers   Développer des jobs Spark, Hadoop ou Kafka pour l’ingestion, la transformation et l’exposition des données   Optimiser la performance, la robustesse et la résilience des traitements   Intégrer vos développements dans la chaîne CI/CD   Participer aux cérémonies A",https://candidat.francetravail.fr/offres/recherche/detail/1749595,,M1811,2 An(s),2026-04-22,2026-04-26,france_travail,data engineer
0c442e9752fa3833,Data Engineer - Data Factory - Services Financiers - Nantes (H/F),N/A,44 - Nantes,Nantes,,,,True,CDI,CDI,data engineer,Informatique / Tech,"
            Description de l'entrepriseDescription de l'entrepriseSopra Steria, acteur majeur de la Tech en Europe, avec 51000 collaborateurs dans près de 30 pays, est reconnu pour ses activités de conseil, de services et solutions numériques. Il aide ses clients à mener leur transformation digitale et à obtenir des bénéfices concrets et durables. Le Groupe apporte une réponse globale aux enjeux de compétitivité des grandes entreprises et organisations, en combinant une connaissance approfondie",https://candidat.francetravail.fr/offres/recherche/detail/1749267,,M1811,0 An(s),2026-04-22,2026-04-26,france_travail,data engineer
15954f01e8ad1d9e,Data Engineer F/H,N/A,95 - Bezons,Bezons,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
              Vos missions à nos côtés :• Concevoir, développer et maintenir des pipelines de données fiables et performants (ETL/ELT)• Mettre en place des architectures data modernes (Data Lake, Data Warehouse, Lakehouse) adaptées aux besoins métiers• Assurer la qualité, la disponibilité et la gouvernance des données tout au long de leur cycle de vie• Collaborer étroitement avec les équipes Data et métiers pour transformer les besoins en solutions concrètes et exploitables   
            ",https://candidat.francetravail.fr/offres/recherche/detail/1748976,,M1811,5 An(s),2026-04-22,2026-04-26,france_travail,data engineer
7b449b3f43960ca2,Alternance DATA ENGINEER - Lyon (F/H) (H/F),N/A,69 - Lyon,Lyon,,,,False,CDD - 12 Mois,CDD,data engineer,Informatique / Tech,"En étroite collaboration avec l'équipe IngéCloud et les équipes Cloud, vous participerez à la mise en place d'une plateforme de valorisation des données cloud au service du FinOps, de la qualité de production, et du pilotage SI.
Au coeur des enjeux de pilotage du cloud, vous contribuerez à transformer des données techniques (inventaires d'infrastructures, coûts, notifications, obsolescence, usage des ressources...) en informations utiles pour la décision et l'optimisation.
Dans ce cadre, vos mis",https://candidat.francetravail.fr/offres/recherche/detail/1747235,,M1811,Débutant accepté,2026-04-22,2026-04-26,france_travail,data engineer
babc93792cd97375,Alternance Data Engineer - Toulouse (F/H) (H/F),N/A,31 - Toulouse,Toulouse,,,,False,CDD - 12 Mois,CDD,data engineer,Informatique / Tech,"Intégré(e) à une équipe data, vous contribuerez à la conception et à l'exploitation des pipelines de données.Vos missions principales seront :Concevoir et maintenir des pipelines de données (collecte, transformation, stockage).Participer à l'intégration de données issues de sources multiples.Structurer et modéliser les données pour les besoins analytiques et BI.Assurer la qualité, la fiabilité et la disponibilité des données.Optimiser les performances des traitements de données.Collaborer avec l",https://candidat.francetravail.fr/offres/recherche/detail/1746235,,M1811,Débutant accepté,2026-04-22,2026-04-26,france_travail,data engineer
f6c204f55b1bf0cf,Data Engineer GCP (H/F),N/A,81 - Parisot,Parisot,,,,False,Intérim - 1 Mois,MIS,data engineer,Informatique / Tech,"Contexte : Nous recherchons pour&#xa0;l'un de nos clients grands comptes un Data Engineer GCP (H/F) qui travaillera en relation avec une équipe à l'internationale.&#xa0;Responsabilités :Conception et développement des pipelines dataConcevoir et développer des&#xa0;pipelines de traitement de données&#xa0;robustes et scalables.Mettre en place des&#xa0;flux d'ingestion, transformation et stockage des données.Développer et optimiser les&#xa0;modèles de transformation avec dbt.Participer à l'industri",https://candidat.francetravail.fr/offres/recherche/detail/1743807,,M1811,Débutant accepté,2026-04-22,2026-04-26,france_travail,data engineer
c9d517edea953526,Data Engineer GCP (H/F),N/A,92 - Boulogne-Billancourt,Boulogne-Billancourt,,,,False,Intérim - 1 Mois,MIS,data engineer,Informatique / Tech,"Dans un contexte de transformation digitale accélérée, nos clients - grands comptes issus de la banque, du retail, de l'industrie ou encore du luxe - investissent massivement dans la valorisation de leurs données pour piloter leur performance et innover.Au cœur de ces enjeux, la donnée est devenue un actif stratégique, utilisée pour optimiser les processus métiers, personnaliser l'expérience client et alimenter des modèles avancés (BI, IA, Machine Learning).En rejoignant nos équipes, vous interv",https://candidat.francetravail.fr/offres/recherche/detail/1743640,,M1811,Débutant accepté,2026-04-22,2026-04-26,france_travail,data engineer
81d3826b14920775,Database Engineer - Instore (f/m/d) (H/F),N/A,59 - Villeneuve-d'Ascq,Villeneuve-d'Ascq,,,,True,CDI,CDI,data engineer,Informatique / Tech,"Notre domaine In-Store recherche un·e Database Engineer (f/m/d) basé·e à Lille.
Au sein du domaine In-Store (300+ passionné·es), nous créons les solutions digitales qui boostent l'expérience de nos clients et facilitent la vie de nos teammates.
Ton impact à l'échelle mondiale : Les infrastructures que nous fournissons hébergent les applications Web et Mobile utilisées par plus de  Décathloniens et partenaires, soutenant la réalisation de plus de 80% du chiffre d'affaires du groupe. Proche des éq",https://candidat.francetravail.fr/offres/recherche/detail/1749462,,M1811,Débutant accepté,2026-04-22,2026-04-26,france_travail,data engineer
b3277838eff2cb80,Ingénieur Data Snowflake & DBT (F/H),N/A,33 - Bordeaux,Bordeaux,,,,False,CDI,CDI,data engineer,Informatique / Tech,"
            Rejoignez la communauté Data d’Atos ! La raison d’être d’Atos est de contribuer à façonner l’espace informationnel. Avec ses compétences et ses services, le Groupe supporte le développement de la connaissance, de l’éducation et de la recherche dans une approche pluriculturelle et contribue au développement de l’excellence scientifique et technologique. Partout dans le monde, Atos permet à ses clients et à ses collaborateurs, et plus généralement au plus grand nombre, de vivre, trava",https://candidat.francetravail.fr/offres/recherche/detail/1749727,,M1811,2 An(s),2026-04-22,2026-04-26,france_travail,data engineer
087b05aa35f3a960,Créateur de contenu expert en data / IA (H/F),JEDHA,75 - PARIS,PARIS,144.0,780000.0,Mensuel de 45000.0 Euros à 65000.0 Euros sur 12.0 mois,False,CDI,CDI,data engineer,Informatique / Tech,"Notre contenu est la colonne vertébrale de Jedha : la création de contenus d'excellence est l'un des piliers fondateurs d'une grande école. À mesure que notre catalogue grandit, nous cherchons un-e Créateur de contenu expert en data / IA passionné-e par l'éducation et l'IA, capable de concevoir des contenus pédagogiques exceptionnels et d'implémenter des solutions d'IA pragmatiques dans notre LMS.

3 principaux axes : 
1. Création de contenu (80 %) : concevoir des contenus de formation de haut n",https://candidat.francetravail.fr/offres/recherche/detail/207HLGK,"Anglais technique, Business Intelligence (BI) - Informatique décisionnelle, Déploiement de services cloud (cloud computing), Intelligence artificielle, Maîtrise d'un outil de gestion de flux (Kafka, Flink…), Programmation en Python, Analyser, exploiter, structurer des données, Utiliser l'anglais en contexte professionnel, Accompagner l'appropriation d'un outil par ses utilisateurs, Actualiser régulièrement ses connaissances",M1811,2 An(s),2026-04-22,2026-04-26,france_travail,data engineer
f63010c9735103a0,Architecte Data F/H (93),N/A,93 - Bobigny,Bobigny,13.0,45000.0,Annuel de 45000.0 Euros sur 13.0 mois,False,CDI,CDI,data engineer,Informatique / Tech,"Contexte :
Au sein de la Direction des Services Partagés (DSP), la Ligne Produit Data & IA conçoit, maintient et fait évoluer les plateformes data de la MSA. Ces plateformes supportent à la fois des usages décisionnels historiques et de nouveaux cas d’usage analytiques et IA.

Missions principales / Rattaché(e) à la DSP, l’architecte Data a pour mission :
Architecture et stratégie Data
  * Définir l’architecture cible de la plateforme data (Lake house, Data Mesh, Data Product, etc.) en alignemen",https://candidat.francetravail.fr/offres/recherche/detail/1800617,,M1811,5 An(s),2026-04-22,2026-04-26,france_travail,data engineer
a732e930a98ffbd6,Architecte Data F/H (59),N/A,59 - Avelin,Avelin,13.0,45000.0,Annuel de 45000.0 Euros sur 13.0 mois,False,CDI,CDI,data engineer,Informatique / Tech,"Contexte :
Au sein de la Direction des Services Partagés (DSP), la Ligne Produit Data & IA conçoit, maintient et fait évoluer les plateformes data de la MSA. Ces plateformes supportent à la fois des usages décisionnels historiques et de nouveaux cas d’usage analytiques et IA.

Missions principales / Rattaché(e) à la DSP, l’architecte Data a pour mission :
Architecture et stratégie Data
  * Définir l’architecture cible de la plateforme data (Lake house, Data Mesh, Data Product, etc.) en alignemen",https://candidat.francetravail.fr/offres/recherche/detail/1800613,,M1811,5 An(s),2026-04-22,2026-04-26,france_travail,data engineer
d6e8b79ad4407be0,Architecte Data F/H (82),N/A,82 - Montauban,Montauban,13.0,45000.0,Annuel de 45000.0 Euros sur 13.0 mois,False,CDI,CDI,data engineer,Informatique / Tech,"Contexte :
Au sein de la Direction des Services Partagés (DSP), la Ligne Produit Data & IA conçoit, maintient et fait évoluer les plateformes data de la MSA. Ces plateformes supportent à la fois des usages décisionnels historiques et de nouveaux cas d’usage analytiques et IA.

Missions principales / Rattaché(e) à la DSP, l’architecte Data a pour mission :
Architecture et stratégie Data
  * Définir l’architecture cible de la plateforme data (Lake house, Data Mesh, Data Product, etc.) en alignemen",https://candidat.francetravail.fr/offres/recherche/detail/1800604,,M1811,5 An(s),2026-04-22,2026-04-26,france_travail,data engineer
abb2eb03d1a704a0,Pilote MOA SI DATA F/H (H/F),N/A,77 - Vert-Saint-Denis,Vert-Saint-Denis,,,,False,CDI,CDI,data engineer,Informatique / Tech,"La Division Combustible Nucléaire (DCN) assure la maîtrise d'ouvrage des activités liées au cycle du combustible nucléaire par délégation de la Direction de la Production Nucléaire et Thermique (DPNT), avec quatre missions principales :- Garantir la sécurité d'approvisionnement en combustible du Groupe EDF,- Garantir un combustible sûr et performant,- Garantir dans la durée la cohérence du cycle du combustible,- Garantir l'évacuation des combustibles usés et des déchets radioactifs.La DCN est un",https://candidat.francetravail.fr/offres/recherche/detail/1772332,,M1811,Débutant accepté,2026-04-22,2026-04-26,france_travail,data engineer
029bae0e782fd465,DATA MANAGER (F/H) (H/F),N/A,06 - Carros,Carros,,,,False,Intérim - 3 Mois,MIS,data engineer,Informatique / Tech,"descriptif du posteVotre Mission : Devenir le garant de la donnée clientAu sein de l'équipe Lead Management, votre rôle est essentiel pour la performance commerciale. Vous veillez à ce que l'information soit juste, exploitable et de qualité.Vos activités principales :Fiabilisation : Nettoyer et mettre à jour les bases de données (CRM...)Saisie & Gestion : Enregistrer les nouvelles données avec précision et suivre votre avancement.Relationnel : Passer et re",https://candidat.francetravail.fr/offres/recherche/detail/1771966,,M1811,Débutant accepté,2026-04-22,2026-04-26,france_travail,data engineer
