hash_id,titre,entreprise,lieu,region,salaire_min,salaire_max,salaire_brut,remote,contrat,contrat_type,categorie,secteur,description,lien,tags,niveau,date_creation,date_scraping,source,poste_recherche
86c2c1f6815cf7ef,Technical Architect,Workato,"Tel Aviv, Israel",Israel,,,,False,external,external,Computer and IT,Informatique / Tech,"About Workato Workato delivers enterprise infrastructure for the agentic era, redefining iPaaS and helping enterprises unify data, applications, processes, and AI into a single, governed platform. A leader in Enterprise MCP and trusted by 50% of the Fortune 500, Workato's cloud-native architecture connects every application, data source, and process to power real-time orchestration at scale. With enterprise-grade security and continuous innovation at its core, Workato provides the trusted founda",https://www.themuse.com/jobs/workato/technical-architect-bf2487,Computer and IT,Senior Level,2026-04-23,2026-05-02,themuse,Computer and IT
0dd21bf5174bc277,CAD Designer III,Jabil,"Kampung Sungai Ara, Malaysia",Malaysia,,,,False,external,external,Computer and IT,Informatique / Tech,"At Jabil (NYSE: JBL), we are proud to be a trusted partner for the world's top brands, offering comprehensive engineering, supply chain, and manufacturing solutions. With 60 years of experience across industries and a vast network of over 100 sites worldwide, Jabil combines global reach with local expertise to deliver both scalable and customized solutions. Our commitment extends beyond business success as we strive to build sustainable processes that minimize environmental impact and foster vib",https://www.themuse.com/jobs/jabil/cad-designer-iii,Computer and IT,Mid Level,2026-04-24,2026-05-02,themuse,Computer and IT
f50c5b9145ce34ae,"IT Analyst, Business",Warner Bros. Discovery,"Mexico City, Mexico",Mexico,,,,False,external,external,Computer and IT,Informatique / Tech,"Welcome to Warner Bros. Discovery... the stuff dreams are made of. Who We Are... When we say, ""the stuff dreams are made of,"" we're not just referring to the world of wizards, dragons and superheroes, or even to the wonders of Planet Earth. Behind WBD's vast portfolio of iconic content and beloved brands, are the storytellers bringing our characters to life, the creators bringing them to your living rooms and the dreamers creating what's next... From brilliant creatives, to technology trailblaze",https://www.themuse.com/jobs/warnerbrosdiscovery/it-analyst-business-2ea198,Computer and IT,Mid Level,2026-04-11,2026-05-02,themuse,Computer and IT
2f7a4d3cfe49a75f,Senior VAT Analyst,Leidos,"Arlington, VA",VA,,,,False,external,external,Computer and IT,Informatique / Tech,"Description Leidos has an immediate need for an experienced Vulnerability Assessor for a new customer on a highly-visible and strategic Cybersecurity Task Order. The VAT Analyst will need to be a self-starter with excellent analytical and problem-solving skills, flexibility, good judgment, and the ability to work within a team to stand up and mature the cybersecurity capabilities of our customer. Primary Responsibilities: Develop and execute vulnerability/compliance scans through Nessus SC inter",https://www.themuse.com/jobs/leidos/senior-vat-analyst-cb7fa6,Computer and IT,Senior Level,2026-04-28,2026-05-02,themuse,Computer and IT
bdc070f3c8b0a2d6,Staff Computer Systems Analyst - L5,Northrop Grumman,"Linthicum Heights, MD",MD,,,,False,external,external,Computer and IT,Informatique / Tech,"RELOCATION ASSISTANCE: Relocation assistance may be availableCLEARANCE REQUIRED FOR START: YesCLEARANCE TYPE: Top SecretTRAVEL: Yes, 10% of the Time Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight acro",https://www.themuse.com/jobs/northropgrumman/staff-computer-systems-analyst-l5,Computer and IT,Senior Level,2026-05-01,2026-05-02,themuse,Computer and IT
6b8e60ef7dceee1e,Technology Analyst - IT Services,Infosys,"Kuala Lumpur, Malaysia",Malaysia,,,,False,external,external,Computer and IT,Informatique / Tech,"About the role Join INFOSYS LIMITED' as a full-time Technology Analyst based in Selangor. In this role, you will be providing high-quality, timely and cost-effective IT support and services to our clients. The role involves troubleshooting technical issues, implementing new technologies and processes, and ensuring the smooth operation of our clients' IT infrastructure. What you'll be doing Job Scope: Responsible for maintaining, supporting, and troubleshooting an organization's core IT infrastru",https://www.themuse.com/jobs/infosys/technology-analyst-it-services-766000,Computer and IT,Senior Level,2026-04-19,2026-05-02,themuse,Computer and IT
b1430da32de1f122,"Consultant, Advisors & Consulting Services, Strategy & Transformation",Mastercard,"Buenos Aires, Argentina",Argentina,,,,False,external,external,Computer and IT,Informatique / Tech,"Our Purpose Mastercard powers economies and empowers people in 200+ countries and territories worldwide. Together with our customers, we're helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot",https://www.themuse.com/jobs/mastercard/consultant-advisors-consulting-services-strategy-transformation-7be5c5,Computer and IT,Senior Level,2025-08-09,2026-05-02,themuse,Computer and IT
aeea2d09a7da1909,IT Applications Analyst,Cummins,"Pune, India",India,,,,False,external,external,Computer and IT,Informatique / Tech,DESCRIPTION Key Responsibilities: Assist in the analysis and evaluation of application functionality. Document recommendations to increase utilization of standard application functionality to improve business processes and capabilities. Contribute to the determination and documentation of optimum application setup and configuration to meet functional requirements and specifications. Configure and verify application setup and configuration. Develop expertise in emerging application and solution t,https://www.themuse.com/jobs/cummins/it-applications-analyst-e754f0,Computer and IT,Mid Level,2025-04-04,2026-05-02,themuse,Computer and IT
2409b5a98ae836db,CheckPoint Firewalls & VPN,Wipro,"Chennai, India",India,,,,False,external,external,Computer and IT,Informatique / Tech,"City: Chennai State/Province: Tamil Nadu Posting Start Date: 4/13/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients' most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, sustainable businesses. With over 230,000 em",https://www.themuse.com/jobs/wipro/checkpoint-firewalls-vpn,Computer and IT,Senior Level,2026-04-23,2026-05-02,themuse,Computer and IT
40b9b3e59c1ebc95,Electrician I - Florida Department of Children & Family Services,Aramark,"Tallahassee, FL",FL,,,,False,external,external,Computer and IT,Informatique / Tech,"Job Description The Electrician executes projects and work orders by installing, maintaining, testing, troubleshooting, and repairing electrical equipment. Essential functions and responsibilities of the position may vary by Aramark location based on client requirements and business needs. Job Responsibilities The Electrician executes the timely and correct performance of scheduled assignments, work requests and projects. Maintains a friendly, efficient, and positive customer service attitude to",https://www.themuse.com/jobs/aramark/electrician-i-florida-department-of-children-family-services-94390e,Computer and IT,Mid Level,2025-07-28,2026-05-02,themuse,Computer and IT
be1a0023f6779ef4,Business Systems Developer,Schneider Electric,"Indang, Philippines",Philippines,,,,False,external,external,Data and Analytics,Informatique / Tech,"Business Systems Developer Job Summary The Business Systems Developer will play a key role in designing, developing, and supporting data-driven applications and analytics platforms. This role focuses on building reusable data objects, scalable data pipelines, report queries, and automated workflows, as well as transforming data for operational and analytical use. The ideal candidate has strong hands-on experience in application support, data engineering concepts, and collaborating with cross-fun",https://www.themuse.com/jobs/schneiderelectric/business-systems-developer,Data and Analytics,Senior Level,2026-04-24,2026-05-02,themuse,Data and Analytics
b3517f0de70e7ed6,Senior Data Engineer,Fisher Investments,"Camas, WA",WA,,,,False,external,external,Data and Analytics,Informatique / Tech,"Overview It's an exciting time to be a member of the Fisher Investments Technology Department. We're investing in the future of our firm's technology and are building our team to achieve global growth. We are looking for a Senior Data Engineer to support our Enterprise Data Management team. If you are looking for an opportunity to make a difference as we develop scalable and strategic solutions to support our global growth, we want to hear from you! The Opportunity: As the Senior Data Engineer, ",https://www.themuse.com/jobs/fisherinvestments/senior-data-engineer-cbe4a3,Data and Analytics,Senior Level,2025-03-05,2026-05-02,themuse,Data and Analytics
d9e00bd486056304,Analyst - Analytic Consulting Services,CVS Health,"Charleston, WV",WV,,,,False,external,external,Data and Analytics,Informatique / Tech,"At CVS Health, we're building a world of health around every consumer and surrounding ourselves with dedicated colleagues who are passionate about transforming health care.As the nation's leading health solutions company, we reach millions of Americans through our local presence, digital channels and more than 300,000 purpose-driven colleagues - caring for people where, when and how they choose in a way that is uniquely more connected, more convenient and more compassionate. And we do it all wit",https://www.themuse.com/jobs/cvshealth/analyst-analytic-consulting-services-f05dd0,Data and Analytics,Mid Level,2025-04-04,2026-05-02,themuse,Data and Analytics
fe7091361764155f,Payments-Product Solutions-Senior Associate,JPMorgan Chase,"Dallas, TX",TX,,,,False,external,external,Data and Analytics,Informatique / Tech,"Make your mark in an innovative product through impactful client collaboration and crafting exceptional solutions that cater to clients' needs. As a Senior Product Solutions Associate in Global Corporate Banking, you are a significant contributor to a team that defines and configures complex product solutions for key client relationships and prospect opportunities. You draw from research and client feedback to develop unique product solutions in partnership with Sales and coordinate with product",https://www.themuse.com/jobs/jpmorganchase/paymentsproduct-solutionssenior-associate,Data and Analytics,Senior Level,2026-04-04,2026-05-02,themuse,Data and Analytics
a3e41b6dbbb30d67,Distribution Center Supervisor - Full Time,Walmart,"Grove City, OH",OH,,,,False,external,external,Data and Analytics,Informatique / Tech,Position Summary... What you'll do... Data and Digital Literacy Possesses knowledge of Data collection modes techniques and tools data analytics To be able to carry out the following responsibilities Articulates the levers that influence data Ensures data quality and organizes processes information for analysis Develops and implements technology changes across multiple processes within assigned area of work Environmental Protection Possesses knowledge of Environmental policies and procedures app,https://www.themuse.com/jobs/walmart/distribution-center-supervisor-full-time-acc399,Data and Analytics,Mid Level,2025-08-19,2026-05-02,themuse,Data and Analytics
56827d5588ce851b,LEAD ADMINISTRATOR L1,Wipro,"Mumbai, India",India,,,,False,external,external,Data and Analytics,Informatique / Tech,"City: Mumbai State/Province: Maharashtra Posting Start Date: 3/23/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients' most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, sustainable businesses. With over 230,000 em",https://www.themuse.com/jobs/wipro/lead-administrator-l1-c7ed23,Data and Analytics,Senior Level,2026-04-13,2026-05-02,themuse,Data and Analytics
750326dc25bf624b,Data Solution Architect,EPAM Systems,"Novoukrayinka, Ukraine",Ukraine,,,,False,external,external,Data and Analytics,Informatique / Tech,"We are currently seeking a Solution Architect who specializes in data-driven projects to become a part of our Data Practice team in Ukraine. Collaboratively, we develop and implement numerous solutions that extract value from data by leveraging scalable platforms, advanced technologies and machine learning algorithms. We offer a robust architecture framework, educational programs, and a supportive community of Solution Architects to facilitate an in-depth exploration of the data domain. The remo",https://www.themuse.com/jobs/epamsystems/data-solution-architect-00b9e0,Data and Analytics,Senior Level,2025-03-05,2026-05-02,themuse,Data and Analytics
1745df1b2df0f560,Power Platform Solutions Consultant,EPAM Systems,"Bucharest, Romania",Romania,,,,False,external,external,Data and Analytics,Informatique / Tech,"EPAM is a leading global provider of digital platform engineering and development services. We are committed to having a positive impact on our customers, our employees, and our communities. We embrace a dynamic and inclusive culture. Here you will collaborate with multi-national teams, contribute to a myriad of innovative projects that deliver the most creative and cutting-edge solutions, and have an opportunity to continuously learn and grow. No matter where you are located, you will join a de",https://www.themuse.com/jobs/epamsystems/power-platform-solutions-consultant-b085b0,Data and Analytics,Mid Level,2025-04-15,2026-05-02,themuse,Data and Analytics
f13a2becae1a8d7d,"Consulting, Consultant",Deloitte,"McLean, VA",VA,,,,False,external,external,Data and Analytics,Informatique / Tech,"Position Summary Deloitte Consulting LLP seeks a Consulting, Consultant in McLean, Virginia and various unanticipated Deloitte office locations and client sites nationally. Work You'll Do Enable end-to-end journey from On-Premise to Cloud; may perform design and development within the following focus areas: Cloud messaging, ground-to-Cloud connectivity, Cloud Strategy, Operating Model Transformation, Cloud Development, Cloud Integration and Application Programming Interfaces (APIs), Cloud Migrat",https://www.themuse.com/jobs/deloitte/consulting-consultant-f91ddf,Data and Analytics,Mid Level,2025-03-08,2026-05-02,themuse,Data and Analytics
b8289156a94eb6d4,"Senior Manager, Business Strategy (Member Experience) - Walmart+",Walmart,"Rogers, AR",AR,,,,False,external,external,Data and Analytics,Informatique / Tech,"Position Summary... Join Walmart+ as a Senior Manager, Member Experience and lead the charge in delivering clear, impactful messaging across all member touchpoints. Use data and AI to enhance communications through cross-team collaboration and grow engagement for millions of members. Reporting into the Director, Member Experience, this is your chance to innovate, influence, and make an impact in a collaborative environment. If you're passionate about member experience, we want to hear from you! ",https://www.themuse.com/jobs/walmart/senior-manager-business-strategy-member-experience-walmart-98ddbb,Data and Analytics,Senior Level,2025-08-13,2026-05-02,themuse,Data and Analytics
b8757782131853c3,"Senior Data Engineer, Data Science Infrastructure",Liberty Mutual Insurance,"Boston, MA",MA,,,,False,external,external,Data and Analytics,Informatique / Tech,Description Modeling Data Solutions is seeking experienced data engineers to join our Data Solutions job family. This is an exciting opportunity to join the US Data Science Infrastructure department helping to support creating cutting edge pricing programs. You will play a critical role in designing and developing the data solutions needed for research and development as well as providing front line data support in launching new products into market. This is a range posting. Level of position of,https://www.themuse.com/jobs/libertymutualinsurance/senior-data-engineer-data-science-infrastructure,Data and Analytics,Senior Level,2026-04-13,2026-05-02,themuse,Data and Analytics
4dfe4c39c48f74f9,"TikTok Shop - Data Scientist, Seller and Platform LATAM Operations",TikTok,"Seattle, WA",WA,,,,False,external,external,Data and Analytics,Informatique / Tech,"Responsibilities Our team's mission is to utilize the power of data science to attract merchants and empower them on our platforms to thrive in the digital marketplace. We leverage data science capabilities and interpret data insights to develop tailored business solutions and strategies that drive seller acquisition, onboarding, retention, and expansion. We also aim to drive better platform and product experience based on the understanding of global merchant needs and behaviors, through continu",https://www.themuse.com/jobs/tiktok/tiktok-shop-data-scientist-seller-and-platform-latam-operations,Data and Analytics,Mid Level,2026-04-23,2026-05-02,themuse,Data and Analytics
bed46b90cd1f8187,"Machine Learning Engineer Intern (TikTok Shop Global E-Commerce, Recommendation) - 2026 Start (BS/MS)",TikTok,Singapore,Singapore,,,,False,external,external,Data and Analytics,Informatique / Tech,"Responsibilities Team Introduction E-commerce is a new and fast growing business that aims at connecting all customers to excellent sellers and quality products on TikTok Shop, through E-commerce live-streaming, E-commerce short videos, and commodity recommendation. We are a group of applied machine learning engineers and data scientists that focus on E-commerce recommendations. We are developing innovative algorithms and techniques to improve user engagement and satisfaction, converting creativ",https://www.themuse.com/jobs/tiktok/machine-learning-engineer-intern-tiktok-shop-global-ecommerce-recommendation-2026-start-bsms,Data and Analytics,Internship,2025-07-29,2026-05-02,themuse,Data and Analytics
3e8a0093f85221e5,"Staff, Data Scientist",Walmart,"Rogers, AR",AR,,,,False,external,external,Data and Analytics,Informatique / Tech,"Position Summary... What you'll do... We are looking for a computer vision scientist to solve some real retail problems/challenges. Utilize Computer Vision algorithms, Generative AI methods, deep learning architectures, VLMs and state-of-the-art techniques to build and deploy advanced retail solutions. About Team: At Walmart, we prioritize innovation and data security. Our team is dedicated to maintaining a secure operating environment and preserving the trust of our customers, associates, and s",https://www.themuse.com/jobs/walmart/staff-data-scientist-91d6da,Data and Analytics,Senior Level,2025-08-13,2026-05-02,themuse,Data and Analytics
797f3f349a011a20,Marketing Data and Analytics Senior Manager,Fannie Mae,"Reston, VA",VA,,,,False,external,external,Data and Analytics,Informatique / Tech,"Playing an essential role in the U.S. economy, Fannie Mae is foundational to housing finance. Here, your expertise can help fuel purpose-driven innovation that expands access to homeownership and affordable rental housing across the country. Join Fannie Mae to grow your career and help people find a place to call home. Job Description As a senior leader within the Digital Marketing and Technology team, you will build and scale a modern, AI-enabled marketing analytics function that drives enterpr",https://www.themuse.com/jobs/fanniemae/marketing-data-and-analytics-senior-manager,Data and Analytics,Senior Level,2026-04-29,2026-05-02,themuse,Data and Analytics
b9d1df23354bacc8,"Consultant, Advisors & Consulting Services, Strategy & Transformation",Mastercard,"Vancouver, Canada",Canada,,,,False,external,external,Data and Analytics,Informatique / Tech,"Our Purpose Mastercard powers economies and empowers people in 200+ countries and territories worldwide. Together with our customers, we're helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot",https://www.themuse.com/jobs/mastercard/consultant-advisors-consulting-services-strategy-transformation-fd22e6,Data and Analytics,Senior Level,2025-08-06,2026-05-02,themuse,Data and Analytics
4c016a6179784d35,"Principal Associate, Strategic Investments Group - Co-Lending and Credit Insurance Partnerships",Capital One,"Chicago, IL",IL,,,,False,external,external,Data and Analytics,Informatique / Tech,"Principal Associate, Strategic Investments Group - Co-Lending and Credit Insurance Partnerships The Strategic Investments Group (SIG) creates and runs partnerships that connect Capital One's Commercial Bank with institutional capital to expand our lending capabilities and make Capital One more relevant to customers. Since 2016 SIG has been at the forefront of US banks creating numerous partnerships and risk transfer programs that currently cover over $10B in Capital One assets and are key compet",https://www.themuse.com/jobs/capitalone/principal-associate-strategic-investments-group-colending-and-credit-insurance-partnerships,Data and Analytics,Senior Level,2026-04-30,2026-05-02,themuse,Data and Analytics
8c5116aebb0d3801,LEAD ADMINISTRATOR L1(CONTRACT),Wipro,"Mumbai, India",India,,,,False,external,external,Data and Analytics,Informatique / Tech,"City: Mumbai State/Province: Maharashtra Posting Start Date: 4/28/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients' most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, sustainable businesses. With over 230,000 em",https://www.themuse.com/jobs/wipro/lead-administrator-l1contract-2b2348,Data and Analytics,Senior Level,2026-04-28,2026-05-02,themuse,Data and Analytics
5d99b5860e6b63ed,Senior Data Platform Engineer,Samsara Inc.,Flexible / Remote,Flexible / Remote,,,,True,external,external,Data and Analytics,Informatique / Tech,"Who we are Samsara (NYSE: IOT) is the pioneer of the Connected Operations™ Cloud, which is a platform that enables organizations that depend on physical operations to harness Internet of Things (IoT) data to develop actionable insights and improve their operations. At Samsara, we are helping improve the safety, efficiency and sustainability of the physical operations that power our global economy. Representing more than 40% of global GDP, these industries are the infrastructure of our planet, in",https://www.themuse.com/jobs/samsarainc/senior-data-platform-engineer-6e4121,Data and Analytics,Senior Level,2026-03-21,2026-05-02,themuse,Data and Analytics
d643c74cc093f6f6,Business Technology Solutions Associate Consultant,ZS,"Indianapolis, IN",IN,,,,False,external,external,Data and Analytics,Informatique / Tech,"Minimum Salary: - ZS is a place where passion changes lives. As a management consulting and technology firm focused on improving life and how we live it, our most valuable asset is our people. Here you'll work side-by-side with a powerful collective of thinkers and experts shaping life-changing solutions for patients, caregivers and consumers, worldwide. ZSers drive impact by bringing a client first mentality to each and every engagement. We partner collaboratively with our clients to develop cu",https://www.themuse.com/jobs/zs/business-technology-solutions-associate-consultant-4ac37f,Data and Analytics,Mid Level,2025-03-11,2026-05-02,themuse,Data and Analytics
5d12f68f44b6ddb2,Space Assembly Integration and Test (AI&T) IPT Lead - Staff Engineer Systems - Up to 10k Sign On Bonus,Northrop Grumman,"Linthicum Heights, MD",MD,,,,False,external,external,Data and Analytics,Informatique / Tech,"RELOCATION ASSISTANCE: No relocation assistance availableCLEARANCE TYPE: SCITRAVEL: Yes, 10% of the Time Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, t",https://www.themuse.com/jobs/northropgrumman/space-assembly-integration-and-test-ait-ipt-lead-staff-engineer-systems-up-to-10k-sign-on-bonus,Data and Analytics,Senior Level,2025-09-24,2026-05-02,themuse,Data and Analytics
fb6f4fe0d32b20a7,Senior Data Engineer,EPAM Systems,"Zurich, Switzerland",Switzerland,,,,True,external,external,Data and Analytics,Informatique / Tech,"Are you driven by a passion for advancing technology within the Insurance industry and dedicated to combating financial crime? If so, we are looking for someone just like you to join us in Zürich in a position, which requires a mix of remote and on-site work in a hybrid model. We are currently looking for an experienced Data Engineer to strengthen our Insurance client in Zürich. In this role, you will be responsible for designing, implementing and maintaining data-driven applications, engineerin",https://www.themuse.com/jobs/epamsystems/senior-data-engineer-70d44d,Data and Analytics,Senior Level,2025-03-12,2026-05-02,themuse,Data and Analytics
b991fe2eb4b2adc4,Assistente Administrativo,Wipro,"São Paulo, Brazil",Brazil,,,,False,external,external,Data and Analytics,Informatique / Tech,"City: Sao Paulo State/Province: Sao Paulo Posting Start Date: 3/26/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients' most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, sustainable businesses. With over 230,000 e",https://www.themuse.com/jobs/wipro/assistente-administrativo-6cb345,Data and Analytics,Mid Level,2026-04-15,2026-05-02,themuse,Data and Analytics
af446835fcda414f,Distribution Center Manager,Walmart,"Downers Grove, IL",IL,,,,False,external,external,Data and Analytics,Informatique / Tech,Position Summary... What you'll do... Data and Digital Literacy Possesses knowledge of Data collection modes techniques and tools data analytics To be able to carry out the following responsibilities Articulates the levers that influence data Ensures data quality and organizes processes information for analysis Develops and implements technology changes across multiple processes within assigned area of work Environmental Protection Possesses knowledge of Environmental policies and procedures app,https://www.themuse.com/jobs/walmart/distribution-center-manager-0b0525,Data and Analytics,Senior Level,2025-08-13,2026-05-02,themuse,Data and Analytics
5c0b55e954ca2447,Electrical Subject Matter Expert,Meta,"Monroe, LA",LA,,,,False,external,external,Data and Analytics,Informatique / Tech,Meta is seeking a data center Electrical Subject Matter Expert (SME) to join our Data Center Facility Operations team. Our data centers serve as the foundation upon which our systems operate to meet the demands of our customers. The Electrical SME will be a part of the facility operations team and will be responsible for being the electrical system technical operations expert. The Electrical Subject Matter Expert will need to have a broad understanding of electrical system and equipment function,https://www.themuse.com/jobs/meta/electrical-subject-matter-expert-d78b05,Data and Analytics,Senior Level,2026-01-28,2026-05-02,themuse,Data and Analytics
d5b28f4413973d87,"(USA) Staff, Data Scientist",Walmart,"San Leandro, CA",CA,,,,False,external,external,Data and Analytics,Informatique / Tech,"Position Summary... Job Description Summary We are seeking a Staff Data Scientist with a strong foundation in machine learning, information retrieval, and LLMs. The selected candidate will be responsible for architecting and developing new Machine Learning models to enhance Customer Segmentation landscape within Walmart. This is an exciting opportunity for a creative and innovative professional who thrives in a fast-paced, results-driven environment. What you'll do... Develop generative AI LLM-b",https://www.themuse.com/jobs/walmart/usa-staff-data-scientist-c440cc,Data and Analytics,Senior Level,2025-08-30,2026-05-02,themuse,Data and Analytics
eddbcc0333003817,"Lead Cloud Automation Engineer (DevOps, AI/ML/Gen-AI)",EPAM Systems,"Hyderabad, India",India,,,,False,external,external,Data and Analytics,Informatique / Tech,"EPAM is a leading global provider of digital platform engineering and development services. We are committed to having a positive impact on our customers, our employees, and our communities. We embrace a dynamic and inclusive culture. Here you will collaborate with multi-national teams, contribute to a myriad of innovative projects that deliver the most creative and cutting-edge solutions, and have an opportunity to continuously learn and grow. No matter where you are located, you will join a de",https://www.themuse.com/jobs/epamsystems/lead-cloud-automation-engineer-devops-aimlgenai,Data and Analytics,Senior Level,2025-01-09,2026-05-02,themuse,Data and Analytics
11860116a4350ca7,TECHNICAL LEAD L1,Wipro,"Bangalore, India",India,,,,False,external,external,Data and Analytics,Informatique / Tech,"City: Bengaluru State/Province: Karnataka Posting Start Date: 3/10/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients' most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, sustainable businesses. With over 230,000 e",https://www.themuse.com/jobs/wipro/technical-lead-l1-03b3ed,Data and Analytics,Senior Level,2026-04-21,2026-05-02,themuse,Data and Analytics
4149e648110fad22,Principal / Sr. Principal Data Scientist (AHT),Northrop Grumman,"Bellevue, NE",NE,,,,False,external,external,Data and Analytics,Informatique / Tech,"RELOCATION ASSISTANCE: Relocation assistance may be availableCLEARANCE TYPE: SecretTRAVEL: No Description At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing o",https://www.themuse.com/jobs/northropgrumman/principal-sr-principal-data-scientist-aht-f53da5,Data and Analytics,Senior Level,2025-04-14,2026-05-02,themuse,Data and Analytics
90206d979b735e43,SERVICE DESK ANALYST L2(CONTRACT),Wipro,"Mumbai, India",India,,,,False,external,external,Data and Analytics,Informatique / Tech,"City: Mumbai State/Province: Maharashtra Posting Start Date: 4/28/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients' most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, sustainable businesses. With over 230,000 em",https://www.themuse.com/jobs/wipro/service-desk-analyst-l2contract-548632,Data and Analytics,Mid Level,2026-04-28,2026-05-02,themuse,Data and Analytics
ac53e16e035cf6d4,TECHNICAL LEAD L1,Wipro,"Chennai, India",India,,,,False,external,external,Data and Analytics,Informatique / Tech,"City: Chennai State/Province: Tamil Nadu Posting Start Date: 4/14/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients' most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, sustainable businesses. With over 230,000 em",https://www.themuse.com/jobs/wipro/technical-lead-l1-63144e,Data and Analytics,Senior Level,2026-04-21,2026-05-02,themuse,Data and Analytics
e6c9a5842914e169,"Associate, Operations Data Analytics",Oscar Health,Flexible / Remote,Flexible / Remote,,,,True,external,external,Data and Analytics,Informatique / Tech,"Hi, we're Oscar. We're hiring a Data Analytics Associate to join our Service Operations Data Analytics team. Oscar is the first health insurance company built around a full stack technology platform and a relentless focus on serving our members. We started Oscar in 2012 to create the kind of health insurance company we would want for ourselves—one that behaves like a doctor in the family. About the role: You will partner closely across the organization to identify and manage inefficiencies proac",https://www.themuse.com/jobs/oscarhealth/associate-operations-data-analytics,Data and Analytics,Mid Level,2026-04-24,2026-05-02,themuse,Data and Analytics
b62e397f31cbf788,Warehouse Manager,Walmart,"Downers Grove, IL",IL,,,,False,external,external,Data and Analytics,Informatique / Tech,Position Summary... What you'll do... Data and Digital Literacy Possesses knowledge of Data collection modes techniques and tools data analytics To be able to carry out the following responsibilities Articulates the levers that influence data Ensures data quality and organizes processes information for analysis Develops and implements technology changes across multiple processes within assigned area of work Environmental Protection Possesses knowledge of Environmental policies and procedures app,https://www.themuse.com/jobs/walmart/warehouse-manager-25bd9b,Data and Analytics,Senior Level,2025-08-13,2026-05-02,themuse,Data and Analytics
e799648156f8050d,PRODUCTION SPECIALIST L2,Wipro,"Pune, India",India,,,,False,external,external,Data and Analytics,Informatique / Tech,"City: Pune State/Province: Maharashtra Posting Start Date: 4/7/26 Wipro Limited (NYSE: WIT, BSE: 507685, NSE: WIPRO) is a leading technology services and consulting company focused on building innovative solutions that address clients' most complex digital transformation needs. Leveraging our holistic portfolio of capabilities in consulting, design, engineering, and operations, we help clients realize their boldest ambitions and build future-ready, sustainable businesses. With over 230,000 emplo",https://www.themuse.com/jobs/wipro/production-specialist-l2-aa2a58,Data and Analytics,Senior Level,2026-04-21,2026-05-02,themuse,Data and Analytics
